,username,name,likes_count,urls,mentions,tweet,photos,replies_count,retweets_count,link,quote_url,video,new_date,new_time,hashtag,hashtag_count,Categories
80,doimotor,DOI MOTOR,4,[],[],Yaelah carmuk mulu kerjaannya. #WelcomeBackHRS,[],0,0,https://twitter.com/DoiMotor/status/1326104300112601088,https://twitter.com/rmol_id/status/1326055262369636363,0,2020-11-10 00:00:00,17:07:57,['welcomebackhrs'],1,Buzzer
81,haryadimashuri,Mashuri Haryadi,1,[],[],#WelcomeHomeHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/HaryadiMashuri/status/1326103521184284678,https://twitter.com/NaylaAzkiaa/status/1326077381136674816,0,2020-11-10 00:00:00,17:04:51,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
82,abugoso96701844,Abu Gosok,0,[],[],@PakattDayak @VHSilalahi @Bocahangonan Alhamdulillah..... #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS  https://t.co/UlEiWvDzDS,['https://pbs.twimg.com/media/EmdEGJvUYAAGC7J.jpg'],0,0,https://twitter.com/AbuGoso96701844/status/1326103496454623232,,1,2020-11-10 00:00:00,17:04:46,"['welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs']",5,Buzzer
83,bseptian15,#IndonesiaMajuAnakMenantu,0,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/bseptian15/status/1326103437289775105,,0,2020-11-10 00:00:00,17:04:31,['welcomebackhrs'],1,Buzzer
84,haryadimashuri,Mashuri Haryadi,14,[],[],#WelcomeBackHRS,[],0,4,https://twitter.com/HaryadiMashuri/status/1326103358512324608,https://twitter.com/elbanan2001/status/1326050171927490562,0,2020-11-10 00:00:00,17:04:13,['welcomebackhrs'],1,Buzzer
85,sakkare11177981,Sakkarepku,0,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/Sakkare11177981/status/1326103211434930176,https://twitter.com/MCAOps/status/1325959902020300800,0,2020-11-10 00:00:00,17:03:38,['welcomebackhrs'],1,Buzzer
86,andixy_,Andi,0,['https://play.google.com/store/apps/details?id=com.kawal.negeri'],[],Habib Rizieq pulang Cebong Merinding #nyusahin #ApaKabarFirzaHusein #WelcomeBackHRS #PahlawanDesa    https://t.co/tCSX7bAXEI  https://t.co/6yC6WiPeRM,"['https://pbs.twimg.com/media/EmdDgQdU8AAd2bp.jpg', 'https://pbs.twimg.com/media/EmdDgqiU0AE4Hv0.jpg']",0,0,https://twitter.com/andixy_/status/1326102846748708864,,1,2020-11-10 00:00:00,17:02:11,"['nyusahin', 'apakabarfirzahusein', 'welcomebackhrs', 'pahlawandesa']",4,Buzzer
87,sakkare11177981,Sakkarepku,0,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/Sakkare11177981/status/1326102256140210177,https://twitter.com/ZAEffendy/status/1326096592990949379,0,2020-11-10 00:00:00,16:59:50,['welcomebackhrs'],1,Buzzer
88,karyawantree,karya 3,2,[],[],Rusaknya lingkungan PDIP semakin menjadi-jadi .. #WelcomeBackHRS  https://t.co/9yXzsCUznG,['https://pbs.twimg.com/media/EmdC85BU8AAvXJQ.jpg'],0,1,https://twitter.com/karyawantree/status/1326102231486136326,https://twitter.com/TeddyGusnaidi/status/1326063451609858048,1,2020-11-10 00:00:00,16:59:44,['welcomebackhrs'],1,Buzzer
89,laresolo3,Lare Solo,0,[],[],@Qirani_Ayara #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/LareSolo3/status/1326102151312015361,,0,2020-11-10 00:00:00,16:59:25,"['welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs']",3,Buzzer
90,abugoso96701844,Abu Gosok,0,[],[],@mochamadarip #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/AbuGoso96701844/status/1326102081304866817,,0,2020-11-10 00:00:00,16:59:08,"['welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs', 'welcomebackhrs']",6,Buzzer
91,beritadekhocom,wwwberitadekhocom,1,[],"[{'screen_name': 'mohmahfudmd', 'name': 'mahfud md', 'id': '282006208'}]",@mohmahfudmd Selain trm kasih ke Bpk @mohmahfudmd jg kpd lainnya #WelcomeHomeHRS #WelcomeBackHRS #WelcomeHomeIBHRS #WelcombackIBHRS  #AhlanWaSahlanIBHRS  #HRSCintaIndonesia,[],0,0,https://twitter.com/BeritaDekhoCom/status/1326101876757078022,,0,2020-11-10 00:00:00,16:58:19,"['welcomehomehrs', 'welcomebackhrs', 'welcomehomeibhrs', 'welcombackibhrs', 'ahlanwasahlanibhrs', 'hrscintaindonesia']",6,Buzzer
92,sakkare11177981,Sakkarepku,0,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/Sakkare11177981/status/1326101807215472641,https://twitter.com/MardaniAliSera/status/1326080572255473665,0,2020-11-10 00:00:00,16:58:03,['welcomebackhrs'],1,Buzzer
93,anakakhirzaman1,ERA CEBONG DUNGU🇮🇩🇹🇼🇸🇦 🇵🇸🇹🇷,2,[],[],#WelcomeBackHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/Anakakhirzaman1/status/1326101655180304387,https://twitter.com/Si__Bee/status/1325999852279398403,0,2020-11-10 00:00:00,16:57:27,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer
94,arifinnaftalia,BundaBullentJenem,0,[],[],@fadlizon #WelcomeBackHRS,[],0,0,https://twitter.com/ArifinNaftalia/status/1326101618878676992,,0,2020-11-10 00:00:00,16:57:18,['welcomebackhrs'],1,Buzzer
95,jjnino1,J2N Blank,1,[],[],@evalez_fr @CNNIndonesia  Takbir Allahu akbar #WelcomeBackHRS  https://t.co/JVJUOyUuZq,['https://pbs.twimg.com/media/EmdCD0cU0AAYaMa.png'],0,0,https://twitter.com/JJNino1/status/1326101496753131522,,1,2020-11-10 00:00:00,16:56:49,['welcomebackhrs'],1,Buzzer
96,bayumaruti,Muhdi Abdu,0,[],[],@msaid_didu #WelcomeBackHRS  #WelcomeBackHRS ..Ahlan wasahlan,[],0,0,https://twitter.com/Bayumaruti/status/1326101225457135618,,0,2020-11-10 00:00:00,16:55:44,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer
97,wibialfathir,Wibi Sulaeman,1,[],[],Sejarah mencatat Imam Besar Kami. #WelcomeBackHRS #WelcomeHomeIBHRS #HabibRizieq #WelcomeHomeHRS  https://t.co/UGlPWOt4DB,['https://pbs.twimg.com/media/EmdCAwaVMAcIJMk.jpg'],0,0,https://twitter.com/wibiAlfathir/status/1326101198504517632,,1,2020-11-10 00:00:00,16:55:38,"['welcomebackhrs', 'welcomehomeibhrs', 'habibrizieq', 'welcomehomehrs']",4,Buzzer
98,dekrizkia,Dek.rizkia_._,16,[],[],@ustadtengkuzul Hebatnya ...seperti 212...setelah selesai...Terminal 3 langsung bersiiiiih 👍👍👍 #WelcomeBackHRS  #WelcomeBackHRS  https://t.co/Ss1mRncBoc,[],0,5,https://twitter.com/DekRizkia/status/1326101024889729024,,1,2020-11-10 00:00:00,16:54:56,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer
99,ganesa51058521,(theta) ganesa,1,[],[],Allahu Akbar  #WelcomeBackHRS,[],0,0,https://twitter.com/Ganesa51058521/status/1326100989401653248,https://twitter.com/fenni_rosa/status/1325978487799177217,0,2020-11-10 00:00:00,16:54:48,['welcomebackhrs'],1,Buzzer
100,nshesito,TeamBully,0,[],[],@RestyLeseh Kirain mau nyembelih kodok bakar jang 😁  #WelcomeBackHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/NShesito/status/1326100985312276480,,0,2020-11-10 00:00:00,16:54:47,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer
101,nshesito,TeamBully,0,[],[],@ResttyCayah Kecedu  #WelcomeBackHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/NShesito/status/1326100519325036544,,0,2020-11-10 00:00:00,16:52:56,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer
102,iiirman,Irman,0,[],[],Gw bebas dr following atau follower para cebong kan Res...?!? 🤣  #WelcomeHomeHRS  #WelcomeBackHRS  #WelcomeHomeIBHRS,[],0,0,https://twitter.com/iiirman/status/1326100105645023232,https://twitter.com/ResttyCayah/status/1326053345140772864,0,2020-11-10 00:00:00,16:51:17,"['welcomehomehrs', 'welcomebackhrs', 'welcomehomeibhrs']",3,Buzzer
103,23kimm_,Kim23,0,[],[],Selamat Hari Pahlawan #WelcomeBackHRS,[],0,0,https://twitter.com/23kimm_/status/1326099872626343936,,0,2020-11-10 00:00:00,16:50:22,['welcomebackhrs'],1,Buzzer
104,_titipanilahi_,بِسْمِ اللّهِ الرَّحْمَنِ الرَّحِيْمِ,0,[],"[{'screen_name': 'kingsalman', 'name': 'سلمان بن عبدالعزيز', 'id': '1072915220'}]",@RTErdogan @KingSalman  Subhanallah Alhamdulillah La ilaha Illallah Allahu Akbar  #WelcomeHomeHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/_TitipanILahi_/status/1326099826929364993,https://twitter.com/IffahAlqadrie/status/1325991577576112128,0,2020-11-10 00:00:00,16:50:11,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
105,iiirman,Irman,0,[],[],#WelcomeHomeHRS  #WelcomeHomeIBHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/iiirman/status/1326099693688926208,https://twitter.com/francmohede/status/1326059279971987456,0,2020-11-10 00:00:00,16:49:39,"['welcomehomehrs', 'welcomehomeibhrs', 'welcomebackhrs']",3,Buzzer
106,teeja_0ps,Teeja,1,[],[],#WelcomeBackHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/teeja_0ps/status/1326099637984395265,https://twitter.com/geloraco/status/1326028451283828737,0,2020-11-10 00:00:00,16:49:26,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer
107,aryazahrah,Arya Abu Zahrah,1,[],[],#AhlanWaSahlanIBHRS  #WelcomeHomeHRS  #WelcomeBackHRS  #IBHRS_SpiritUmat,[],0,0,https://twitter.com/AryaZahrah/status/1326099548356308992,https://twitter.com/marlina_idha/status/1326012444699848705,0,2020-11-10 00:00:00,16:49:04,"['ahlanwasahlanibhrs', 'welcomehomehrs', 'welcomebackhrs', 'ibhrs_spiritumat']",4,Buzzer
108,rmnoer1,ToekangNgoeping,0,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/RMNoer1/status/1326098925305044992,https://twitter.com/ZAEffendy/status/1326096592990949379,0,2020-11-10 00:00:00,16:46:36,['welcomebackhrs'],1,Buzzer
109,_titipanilahi_,بِسْمِ اللّهِ الرَّحْمَنِ الرَّحِيْمِ,1,[],[],Wa'alaikumussalaam  #WelcomeHomeHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/_TitipanILahi_/status/1326098847827779584,https://twitter.com/p3j4l4n/status/1325991466364145664,0,2020-11-10 00:00:00,16:46:17,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
110,krankalangittoa,Kranka Langit Toa,0,[],[],@ResttyCayah @__mUk1d1_T3T4n_ #WelcomeBackHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/KrankaLangitToa/status/1326098847051902976,,0,2020-11-10 00:00:00,16:46:17,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer
111,theaja4,The Aja,0,[],[],@_KingPurwa Ini udah bener #WelcomeBackHRS,[],0,0,https://twitter.com/TheAja4/status/1326098802135109638,,0,2020-11-10 00:00:00,16:46:06,['welcomebackhrs'],1,Buzzer
112,jjnino1,J2N Blank,0,[],[],menyeng #WelcomeBackHRS,[],0,0,https://twitter.com/JJNino1/status/1326098720576843776,https://twitter.com/marcell823/status/1326040969750355968,0,2020-11-10 00:00:00,16:45:47,['welcomebackhrs'],1,Buzzer
113,rakacellular8,cholid,0,[],[],masyaa ALLAH  #WelcomeBackHRS #WelcomeHomeIBHRS,[],0,0,https://twitter.com/rakacellular8/status/1326098621612216320,https://twitter.com/DPPFPI_ID/status/1326092676085657600,0,2020-11-10 00:00:00,16:45:23,"['welcomebackhrs', 'welcomehomeibhrs']",2,Buzzer
114,_titipanilahi_,بِسْمِ اللّهِ الرَّحْمَنِ الرَّحِيْمِ,1,[],[],Allahu Akbar  #WelcomeHomeHRS  #WelcomeBackHRS,[],0,1,https://twitter.com/_TitipanILahi_/status/1326098533968039937,https://twitter.com/LisaAmartatara3/status/1325959181082324992,0,2020-11-10 00:00:00,16:45:02,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
115,heriay2,HeriAY,0,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/HeriAY2/status/1326098516893069313,https://twitter.com/VIVAcoid/status/1326030083732070401,0,2020-11-10 00:00:00,16:44:58,['welcomebackhrs'],1,Buzzer
116,jjnino1,J2N Blank,0,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/JJNino1/status/1326098482612957184,https://twitter.com/Qirani_Ayara/status/1325984218220949504,0,2020-11-10 00:00:00,16:44:50,['welcomebackhrs'],1,Buzzer
117,iiirman,Irman,0,[],[],Nyinyir tanda tak mampu...  #WelcomeBackHRS  #WelcomeBackHRS  #WelcomeHomeIBHRS,[],0,0,https://twitter.com/iiirman/status/1326098292749422593,,0,2020-11-10 00:00:00,16:44:05,"['welcomebackhrs', 'welcomebackhrs', 'welcomehomeibhrs']",3,Buzzer
118,khaidirkf,muhammad khaidir,0,[],[],@DukeCondet Siap #WelcomeBackHRS  #WelcomeHomeHRS,[],0,0,https://twitter.com/khaidirkf/status/1326097867715457024,,0,2020-11-10 00:00:00,16:42:24,"['welcomebackhrs', 'welcomehomehrs']",2,Buzzer
119,_titipanilahi_,بِسْمِ اللّهِ الرَّحْمَنِ الرَّحِيْمِ,4,[],[],Allahu Akbar Allahu Akbar Allahu Akbar  #WelcomeHomeHRS  #WelcomeBackHRS,[],1,2,https://twitter.com/_TitipanILahi_/status/1326097866067116032,https://twitter.com/ArubRabbitNur10/status/1325936239128637440,0,2020-11-10 00:00:00,16:42:23,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
120,adventu03054567,@Adventure,1,[],[],@MenembusAwanGer Kerrreennn #WelcomeBackHRS,[],0,0,https://twitter.com/Adventu03054567/status/1326097644125519872,,0,2020-11-10 00:00:00,16:41:30,['welcomebackhrs'],1,Buzzer
121,_titipanilahi_,بِسْمِ اللّهِ الرَّحْمَنِ الرَّحِيْمِ,0,[],[],MasyaAllah Alhamdulillah Allahu Akbar  #WelcomeHomeHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/_TitipanILahi_/status/1326097563456479233,https://twitter.com/M_Asmara1701/status/1325987418500034560,0,2020-11-10 00:00:00,16:41:11,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
122,gurilrusligmai1,nama koe oei,0,[],[],@ResttyCayah #WelcomeBackHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/gurilrusligmai1/status/1326097339979763713,,0,2020-11-10 00:00:00,16:40:18,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer
123,mikailm15466206,Mikail Muhammad,0,[],[],Ahlan wa sallan ya habibana #WelcomeBackHRS  #WelcomeHomeHRS,[],0,0,https://twitter.com/MikailM15466206/status/1326097297512357888,,0,2020-11-10 00:00:00,16:40:08,"['welcomebackhrs', 'welcomehomehrs']",2,Buzzer
124,_titipanilahi_,بِسْمِ اللّهِ الرَّحْمَنِ الرَّحِيْمِ,2,[],[],Alhamdulillah Allahu Akbar  #WelcomeHomeHRS  #WelcomeBackHRS,[],0,2,https://twitter.com/_TitipanILahi_/status/1326097237361881091,https://twitter.com/M_Asmara1701/status/1325791069305335810,0,2020-11-10 00:00:00,16:39:53,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
125,linakasuma,likas,1,[],[],"@TeddyGusnaidi Keliatankan dia pake ukuran dgn diri dia sendiri yg apa2 minta dibyr dl br bergerak. Beginilah type manusia recehan, udh ketaker harganya brp 🤣🤣 #AhlanWaSahlanIBHRS #WelcomeBackHRS #WelcomeHomeIBHRS",[],0,0,https://twitter.com/LinaKasuma/status/1326096971002638337,,0,2020-11-10 00:00:00,16:38:50,"['ahlanwasahlanibhrs', 'welcomebackhrs', 'welcomehomeibhrs']",3,Buzzer
126,mn33uia,أَبُ  عَبْدُ الرَّحْمَنِ,0,[],[],بَارَكَ اللهُ فِيْكُم فِي الدُّنْيَا وَالآخِرَةِ  #WelcomeHomeHRS  #WelcomeBackHRS  #WelcomeHomeIBHRS,[],0,0,https://twitter.com/mn33uia/status/1326096923309170688,,0,2020-11-10 00:00:00,16:38:38,"['welcomehomehrs', 'welcomebackhrs', 'welcomehomeibhrs']",3,Buzzer
127,gurilrusligmai1,nama koe oei,0,[],[],@gus_doji @_KingPurwa #WelcomeBackHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/gurilrusligmai1/status/1326096863297118209,,0,2020-11-10 00:00:00,16:38:24,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer
128,arisandi2016,I am Ris,0,[],[],#WelcomeHomeHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/arisandi2016/status/1326096834025021440,https://twitter.com/Ponorogo_Berkah/status/1326096087736725505,0,2020-11-10 00:00:00,16:38:17,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
129,_titipanilahi_,بِسْمِ اللّهِ الرَّحْمَنِ الرَّحِيْمِ,3,[],[],Allahu Akbar  #WelcomeHomeHRS  #WelcomeBackHRS,[],0,1,https://twitter.com/_TitipanILahi_/status/1326096651698675715,https://twitter.com/IntelijenF/status/1325990152901025792,0,2020-11-10 00:00:00,16:37:34,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
130,ashepmillan,ashep millan,0,[],[],#WelcomeHomeHRS  #WelcomeBackHRS  #WelcomeHomeHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/ashepmillan/status/1326096383963615234,,0,2020-11-10 00:00:00,16:36:30,"['welcomehomehrs', 'welcomebackhrs', 'welcomehomehrs', 'welcomebackhrs']",4,Buzzer
131,165nlm,0860,2,[],[],Barakallahu ta'ala anhum. #RevolusiAkhlak  #WelcomeBackHRS,[],0,0,https://twitter.com/165NLM/status/1326096316582092800,https://twitter.com/MaspiyuO/status/1326082336891400194,0,2020-11-10 00:00:00,16:36:14,"['revolusiakhlak', 'welcomebackhrs']",2,Buzzer
132,subhan841,Subhan84,0,[],[],@_KingPurwa @__mUk1d1_T3T4n_ Seneng Banget #WelcomeBackHRS,[],0,0,https://twitter.com/Subhan841/status/1326096212097822720,,0,2020-11-10 00:00:00,16:35:49,['welcomebackhrs'],1,Buzzer
133,chryssantiwidya,Love is LOVE,0,[],[],Love You all....  #WelcomeBackHRS,[],0,0,https://twitter.com/ChryssantiWidya/status/1326095952508170246,https://twitter.com/RestyLeseh/status/1326032876723339265,0,2020-11-10 00:00:00,16:34:47,['welcomebackhrs'],1,Buzzer
134,budiyuli2007,#Perjuangan Dan Doa 2020,1,[],[],#WelcomeBackHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/budiyuli2007/status/1326095440727560192,https://twitter.com/kebabturkey_/status/1325787607662407680,0,2020-11-10 00:00:00,16:32:45,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer
135,bocah_lengooob,🐒,0,[],[],"#WelcomeBackHRS  #BiharElectionResults  Dopokan ngenteni wong tuku... ""Balada wong pasar""",[],0,0,https://twitter.com/BOCAH_LENGOOOB/status/1326094818326409216,https://twitter.com/BOCAH_LENGOOOB/status/1326093950696841217,0,2020-11-10 00:00:00,16:30:16,"['welcomebackhrs', 'biharelectionresults']",2,Buzzer
136,sindonews,SINDOnews,0,['https://bit.ly/2U9K28T'],[],B1FPI SUV Tangguh Yang Dipakai Menjemput Habib Rizieq Pulang #8ukaSindonews #BukanBeritaBiasa #habibrizieqsyihab #WelcomeBackHRS #WelcomeHomeHRS  https://t.co/yiolwyhK6e,[],0,3,https://twitter.com/SINDOnews/status/1326094747920904194,,0,2020-11-10 00:00:00,16:30:00,"['8ukasindonews', 'bukanberitabiasa', 'habibrizieqsyihab', 'welcomebackhrs', 'welcomehomehrs']",5,Buzzer
137,beritadekhocom,wwwberitadekhocom,0,['https://m.cnnindonesia.com/nasional/20201110041809-32-567852/kubu-amien-rais-logo-partai-ummat-senapas-perjuangan-rizieq'],[],@fadlizon #WelcomeHomeHRS #WelcomeBackIBHRS #WelcomeBackHRS   https://t.co/rUjdw6eIEi  https://t.co/d9o3u2fUbz,['https://pbs.twimg.com/media/Emc8BSdVMAEv8e4.jpg'],0,0,https://twitter.com/BeritaDekhoCom/status/1326094610439966721,,1,2020-11-10 00:00:00,16:29:27,"['welcomehomehrs', 'welcomebackibhrs', 'welcomebackhrs']",3,Buzzer
138,dikikoesnadi,Diki kusnadi,0,[],[],#WelcomeBackHRS  https://t.co/fPuxm3QB1z,[],0,0,https://twitter.com/dikikoesnadi/status/1326093426320793601,,1,2020-11-10 00:00:00,16:24:45,['welcomebackhrs'],1,Buzzer
139,sayutiandie,Sandy,1,[],[],RT   #WelcomeBackHRS,[],0,0,https://twitter.com/SayutiAndie/status/1326093211782144000,https://twitter.com/Juhali3/status/1326030620644962305,0,2020-11-10 00:00:00,16:23:53,['welcomebackhrs'],1,Buzzer
140,sayutiandie,Sandy,0,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/SayutiAndie/status/1326092643323899905,https://twitter.com/Dennysiregar7/status/1326032841742802946,0,2020-11-10 00:00:00,16:21:38,['welcomebackhrs'],1,Buzzer
141,sayutiandie,Sandy,0,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/SayutiAndie/status/1326092082444869632,https://twitter.com/Fahrihamzah/status/1326072872016646144,0,2020-11-10 00:00:00,16:19:24,['welcomebackhrs'],1,Buzzer
142,luthfianggaraa,Angga,0,[],[],"Walaupun begitu, kedatangannya memberikan berkah luar biasa bagi umat. Cuan cuan cuan. #WelcomeBackHRS",[],0,0,https://twitter.com/Luthfianggaraa/status/1326091596824109058,,0,2020-11-10 00:00:00,16:17:28,['welcomebackhrs'],1,Buzzer
143,suryadi89445402,Adi,0,[],[],#welcomebackHRS,[],0,0,https://twitter.com/suryadi89445402/status/1326090990159998978,,0,2020-11-10 00:00:00,16:15:04,['welcomebackhrs'],1,Buzzer
144,tahseeners,Moosafeer,0,[],[],#WelcomeHomeHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/Tahseeners/status/1326090915270725634,https://twitter.com/MCAOps/status/1326090721967837185,0,2020-11-10 00:00:00,16:14:46,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
145,suhemji_197,𝙎𝙪𝙝𝙚𝙧𝙢𝙖𝙣,1,[],[],Masha Allah #WelcomeHomeHRS #WelcomeBackHRS,[],0,0,https://twitter.com/SuheMJi_197/status/1326090593471139841,https://twitter.com/GeiszChalifah/status/1326081519354404864,0,2020-11-10 00:00:00,16:13:29,"['welcomehomehrs', 'welcomebackhrs']",2,Buzzer
146,sayutiandie,Sandy,0,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/SayutiAndie/status/1326090467876892672,https://twitter.com/sahaL_AS/status/1326046233937367046,0,2020-11-10 00:00:00,16:12:59,['welcomebackhrs'],1,Buzzer
147,10_igun,IGUN 10,0,[],[],@LisaAmartatara3 #WelcomeBackHRS,[],0,0,https://twitter.com/10_igun/status/1326090400126230528,,0,2020-11-10 00:00:00,16:12:43,['welcomebackhrs'],1,Buzzer
148,mbzhofar,Mo Zhofar,0,[],[],#WelcomeHomeHRS #habibrizieqsyihab #AhlanWaSahlanIBHRS #WelcomeBackHRS,[],0,0,https://twitter.com/mbzhofar/status/1326088405537579008,https://twitter.com/DPPFPI_ID/status/1326035709149372418,0,2020-11-10 00:00:00,16:04:48,"['welcomehomehrs', 'habibrizieqsyihab', 'ahlanwasahlanibhrs', 'welcomebackhrs']",4,Buzzer
149,buyungrifansya3,rifansyah 79 new 4,1,[],[],@barryallen_1st Tanggapi satu kata trus biarkan ngamuk2 sendiri. #WelcomeBackHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/BuyungRifansya3/status/1326087676601069568,,0,2020-11-10 00:00:00,16:01:54,"['welcomebackhrs', 'welcomebackhrs']",2,Buzzer
150,hadhroh_im,Ikhwanul Muslimin,0,[],[],Ahlan wa Sahlan wahai Imam Besar Ummat Islam Indonesia #habibrizieqsyihab #WelcomeBackHRS #WelcomeBackIBHRS  https://t.co/veAXILUNzI,[],0,1,https://twitter.com/Hadhroh_IM/status/1326086320993624064,,1,2020-11-10 00:00:00,15:56:31,"['habibrizieqsyihab', 'welcomebackhrs', 'welcomebackibhrs']",3,Buzzer
151,nafisah_shop,CINO KELING,0,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/nafisah_shop/status/1326085375752728576,https://twitter.com/maspiyuo/status/1326047183137697792,0,2020-11-10 00:00:00,15:52:45,['welcomebackhrs'],1,Buzzer
152,yusrizal_se,ʏᴜꜱʀɪᴢᴀʟ,2,[],[],#AhlanWaSahlanIBHRS  #WelcomeBackHRS,[],0,0,https://twitter.com/Yusrizal_se/status/1326083589608366081,https://twitter.com/tvOneNews/status/1326002412792893440,0,2020-11-10 00:00:00,15:45:39,"['ahlanwasahlanibhrs', 'welcomebackhrs']",2,Buzzer
153,fathonialvy,Jaga Akal,0,[],[],#WelcomeBackHRS,[],0,0,https://twitter.com/FathoniAlvy/status/1326082585672388609,https://twitter.com/Hilmi28/status/1326015189053927425,0,2020-11-10 00:00:00,15:41:40,['welcomebackhrs'],1,Buzzer
